accountNumber,serverId,avgDiskBytesReadPerSecond,avgDiskBytesWrittenPerSecond,avgDiskReadOpsPerSecond,avgDiskWriteOpsPerSecond,avgNetworkBytesReadPerSecond,avgNetworkBytesWrittenPerSecond,maxDiskBytesReadPerSecond,maxDiskBytesWrittenPerSecond,maxDiskReadOpsPerSecond,maxDiskWriteOpsPerSecond,maxNetworkBytesReadPerSecond,maxNetworkBytesWrittenPerSecond,numCores,numCpus,numDisks,numNetworkCards,avgCpuUsagePct,maxCpuUsagePct,totalCpuReservation,totalDiskSize,totalDiskFreeSize,totalRAM,avgFreeRAM,minFreeRAM,memoryReservation,powerState,state,creationTimeStamp,lastModifiedTimeStamp
049450565398,d-server-09e237163e6062867,8.639788670704798E7,7765430.722267838,,,,,8.13886464E8,2.39566848E8,,,,,,4,,,43.97784355061528,100.0,0.0,5.49755813888E12,,2.147483648E10,2.1986271211915637E13,2.1983340327936E13,0.0,POWER_ON,ACTIVE,2018-06-22 17:18:35,2018-09-20 14:52:42
049450565398,d-server-096f5240194ef547d,74591.42540654763,108394.25600163841,,,,,2388992.0,1647616.0,,,,,,2,,,3.2637989800240157,61.84,0.0,8.589934592E10,,4.294967296E9,4.3975158977792E12,4.397479289856E12,0.0,POWER_ON,ACTIVE,2018-06-22 17:17:22,2018-09-20 14:52:39
049450565398,d-server-071467c1fd25c7a1f,212012.8635151825,180128.19876974524,,,,,6469632.0,3311616.0,,,,,,2,,,13.312556042442818,37.4,0.0,6.442450944E10,,4.294967296E9,4.396991627613091E12,4.396626788352E12,0.0,POWER_ON,ACTIVE,2018-06-22 17:18:34,2018-09-20 14:53:34
049450565398,d-server-0df465c530e0a3e73,139559.68650681802,171990.97432932002,,,,,3452928.0,5833728.0,,,,,,1,,,19.6760404602375,92.41,0.0,5.36870912E10,,4.294967296E9,4.3971900481777817E12,,0.0,POWER_ON,ACTIVE,2018-06-22 17:17:18,2018-09-05 17:35:04
049450565398,d-server-0e827ae7b253f06a0,3295.817713245393,480658.4629724234,,,,,3990528.0,1.1707392E7,,,,,,8,,,1.3744207164536075,72.84,0.0,1.610612736E11,,3.4359738368E10,3.5183728192884363E13,3.51835760896E13,0.0,POWER_ON,ACTIVE,2018-06-22 17:18:36,2018-09-20 14:53:32
049450565398,d-server-0896faa81d3a19b72,0.0,34826.869184846386,,,,,0.0,89088.0,,,,,,4,,,11.059956152964832,24.19,0.0,6.442450944E10,,8.589934592E9,8.794627538688E12,8.794365017088E12,0.0,POWER_ON,ACTIVE,2018-06-22 17:18:28,2018-09-20 14:52:42
049450565398,d-server-08fb3f69a4cd1cabb,113270.573275279,738940.6765633303,,,,,2528256.0,5729280.0,,,,,,2,,,3.5211759558710267,26.3,0.0,6.442450944E10,,4.294967296E9,4.397472396557408E12,,0.0,POWER_ON,ACTIVE,2018-06-22 17:17:17,2018-09-04 14:37:58
049450565398,d-server-01nj2a1lhbarci,6059118.796280646,6315768.858833473,,,,,1.6185856E8,8.8390656E7,,,,,,2,,,23.05542688081148,100.0,0.0,2.81320357888E11,,8.589934592E9,8.790668673774472E12,8.787864817664E12,0.0,POWER_ON,ACTIVE,2018-07-31 19:42:40,2018-09-20 14:52:42
049450565398,d-server-06234e24c2c10ab96,6377.488567995965,149653.7027447012,,,,,1449984.0,5059584.0,,,,,,8,,,0.866209179697466,6.65,0.0,4.294967296E10,,8.589934592E9,8.795251169256728E12,8.794928611328E12,0.0,POWER_ON,ACTIVE,2018-06-22 17:18:25,2018-09-20 14:52:43
049450565398,d-server-065145388c1d8a2ce,2103.341090933602,94781.27096106492,,,,,206848.0,1661952.0,,,,,,2,,,2.132824051233862,12.31,0.0,1.073741824E11,,2.147483648E10,2.198945661312E13,2.1989278119936E13,0.0,POWER_ON,ACTIVE,2018-06-22 17:18:37,2018-09-20 14:53:33
049450565398,d-server-0e2eb2a2a072ad8d3,2.026475233451179E7,2820380.917175113,,,3.0060711172581814E7,2529599.642596714,3.86018304E8,2.95035904E8,,,5.7544704E7,7.9522816E7,16,2,2,8,66.44081596084452,345.05,,1.6802934603776E13,,,,,,POWER_ON,ACTIVE,2018-06-22 17:17:11,2018-09-20 14:52:39
